2022-05-18 14:05:377 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:509 INFO  SignInPage :86 - Clicking on SignOutLink[[ChromeDriver: chrome on WINDOWS (f0143e4cf8eb50957757510c8c998992)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
2022-05-19 10:05:540 INFO  SignInPage :93 - getting signIn text from: [[ChromeDriver: chrome on WINDOWS (f0143e4cf8eb50957757510c8c998992)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-19 10:05:585 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:22 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (2a6cf6eee4cb6ccdd4d143e49c0d8e64)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 10:05:47 INFO  WomenCategoryPage :84 - getting Women text from: [[ChromeDriver: chrome on WINDOWS (2a6cf6eee4cb6ccdd4d143e49c0d8e64)] -> xpath: //span[@class='category-name']]
2022-05-19 10:05:999 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:889 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (b8aee4ae1915a51c0fa5edb89e80c9e1)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 10:05:642 INFO  WomenCategoryPage :56 - Clicking on Blouse: [[ChromeDriver: chrome on WINDOWS (b8aee4ae1915a51c0fa5edb89e80c9e1)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[2]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 10:05:662 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (b8aee4ae1915a51c0fa5edb89e80c9e1)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 10:05:761 INFO  ProductPage :78 - Enter Quantity: 2[[ChromeDriver: chrome on WINDOWS (b8aee4ae1915a51c0fa5edb89e80c9e1)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 10:05:869 INFO  ProductPage :83 - Selecting Size: M from dropdown [[ChromeDriver: chrome on WINDOWS (b8aee4ae1915a51c0fa5edb89e80c9e1)] -> xpath: //select[@id='group_1']]
2022-05-19 10:05:980 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (b8aee4ae1915a51c0fa5edb89e80c9e1)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 10:05:32 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (b8aee4ae1915a51c0fa5edb89e80c9e1)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 10:05:676 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:809 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (8ec591efbafa803fdd44d9bce02b9fce)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 10:05:836 INFO  WomenCategoryPage :60 - Clicking on Printed Dress: [[ChromeDriver: chrome on WINDOWS (8ec591efbafa803fdd44d9bce02b9fce)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[1]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 10:05:778 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:53 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:525 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:496 INFO  HomePage :53 - Clicking on SignInHeader: [[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //a[@class='login']]
2022-05-19 10:05:746 INFO  CreateAccountPage :120 - Enter email: Prime1213@gmail.com[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='email_create']]
2022-05-19 10:05:827 INFO  CreateAccountPage :101 - Clicking on CreateAccount: [[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
2022-05-19 10:05:250 INFO  CreateAccountPage :106 - Clicking on Gender button: [[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='id_gender2']]
2022-05-19 10:05:353 INFO  CreateAccountPage :159 - Enter Firstname: Pooja[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='firstname']]
2022-05-19 10:05:452 INFO  CreateAccountPage :164 - Enter address Lastname: Patel[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='lastname']]
2022-05-19 10:05:544 INFO  CreateAccountPage :129 - Enter Password: Prime456[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='passwd']]
2022-05-19 10:05:833 INFO  CreateAccountPage :134 - Selecting day28 from dropdown [[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //select[@id='days']]
2022-05-19 10:05:945 INFO  CreateAccountPage :139 - Selecting Month: 12 from dropdown [[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> id: months]
2022-05-19 10:05:36 INFO  CreateAccountPage :144 - Selecting Year: 1999 from dropdown [[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> id: years]
2022-05-19 10:05:136 INFO  CreateAccountPage :110 - Enter firstname: Mrs Pooja[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='customer_firstname']]
2022-05-19 10:05:220 INFO  CreateAccountPage :115 - Enter LastName: Patel[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='customer_lastname']]
2022-05-19 10:05:345 INFO  CreateAccountPage :169 - Enter address Company: Prime Testing[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='company']]
2022-05-19 10:05:433 INFO  CreateAccountPage :174 - Enter address : 10,west town[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='address1']]
2022-05-19 10:05:514 INFO  CreateAccountPage :184 - Enter address City: Arizona[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='city']]
2022-05-19 10:05:598 INFO  CreateAccountPage :189 - Select address State: Arizona[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //select[@id='id_state']]
2022-05-19 10:05:677 INFO  CreateAccountPage :194 - Enter address ZipCode: 12345[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='postcode']]
2022-05-19 10:05:728 INFO  CreateAccountPage :199 - Selecting address Country: United States from dropdown [[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //select[@id='id_country']]
2022-05-19 10:05:830 INFO  CreateAccountPage :204 - Enter address AddInfo: Please send the confirmation email.[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //textarea[@id='other']]
2022-05-19 10:05:913 INFO  CreateAccountPage :209 - Enter address Homephone: 9824054322[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='phone']]
2022-05-19 10:05:993 INFO  CreateAccountPage :214 - Enter address Mobile phone: 986794322[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='phone_mobile']]
2022-05-19 10:05:80 INFO  CreateAccountPage :219 - Enter address for futureRef: 10,Liverpool Street[[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //input[@id='alias']]
2022-05-19 10:05:314 INFO  CreateAccountPage :224 - Clicking on Register: [[ChromeDriver: chrome on WINDOWS (31fc50d340940212e16c5a9496e13324)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/form[1]/div[4]/button[1]/span[1]]
2022-05-19 10:05:411 INFO  CreateAccountPage :228 - Verifying my account text: Proxy element for: DefaultElementLocator 'By.xpath: //h1[contains(text(),'My account')]'
2022-05-19 10:05:40 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:450 INFO  HomePage :53 - Clicking on SignInHeader: [[ChromeDriver: chrome on WINDOWS (48917eecc4470fcf033f7825c692e14f)] -> xpath: //a[@class='login']]
2022-05-19 10:05:521 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:333 INFO  HomePage :53 - Clicking on SignInHeader: [[ChromeDriver: chrome on WINDOWS (7ab28239b6871b3e33ac64ec7b490e19)] -> xpath: //a[@class='login']]
2022-05-19 10:05:513 INFO  SignInPage :52 - Enter email:  to email field [[ChromeDriver: chrome on WINDOWS (7ab28239b6871b3e33ac64ec7b490e19)] -> xpath: //input[@id='email']]
2022-05-19 10:05:536 INFO  SignInPage :55 - Enter Password: 123456 to password field [[ChromeDriver: chrome on WINDOWS (7ab28239b6871b3e33ac64ec7b490e19)] -> xpath: //input[@id='passwd']]
2022-05-19 10:05:84 INFO  SignInPage :61 - Clicking on SignIn: [[ChromeDriver: chrome on WINDOWS (7ab28239b6871b3e33ac64ec7b490e19)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-19 10:05:117 INFO  SignInPage :81 - getting Error text from: [[ChromeDriver: chrome on WINDOWS (7ab28239b6871b3e33ac64ec7b490e19)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-19 10:05:86 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:604 INFO  HomePage :53 - Clicking on SignInHeader: [[ChromeDriver: chrome on WINDOWS (98747f5235eca370e9cfa4d9a9dbfcc1)] -> xpath: //a[@class='login']]
2022-05-19 10:05:741 INFO  SignInPage :52 - Enter email: abcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (98747f5235eca370e9cfa4d9a9dbfcc1)] -> xpath: //input[@id='email']]
2022-05-19 10:05:755 INFO  SignInPage :55 - Enter Password:  to password field [[ChromeDriver: chrome on WINDOWS (98747f5235eca370e9cfa4d9a9dbfcc1)] -> xpath: //input[@id='passwd']]
2022-05-19 10:05:677 INFO  SignInPage :61 - Clicking on SignIn: [[ChromeDriver: chrome on WINDOWS (98747f5235eca370e9cfa4d9a9dbfcc1)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-19 10:05:698 INFO  SignInPage :81 - getting Error text from: [[ChromeDriver: chrome on WINDOWS (98747f5235eca370e9cfa4d9a9dbfcc1)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-19 10:05:673 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:299 INFO  HomePage :53 - Clicking on SignInHeader: [[ChromeDriver: chrome on WINDOWS (00f5e050ec3521d1de4f307dfbc24a9c)] -> xpath: //a[@class='login']]
2022-05-19 10:05:691 INFO  SignInPage :52 - Enter email: adfdfgfg to email field [[ChromeDriver: chrome on WINDOWS (00f5e050ec3521d1de4f307dfbc24a9c)] -> xpath: //input[@id='email']]
2022-05-19 10:05:714 INFO  SignInPage :55 - Enter Password: 123456 to password field [[ChromeDriver: chrome on WINDOWS (00f5e050ec3521d1de4f307dfbc24a9c)] -> xpath: //input[@id='passwd']]
2022-05-19 10:05:595 INFO  SignInPage :61 - Clicking on SignIn: [[ChromeDriver: chrome on WINDOWS (00f5e050ec3521d1de4f307dfbc24a9c)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-19 10:05:616 INFO  SignInPage :81 - getting Error text from: [[ChromeDriver: chrome on WINDOWS (00f5e050ec3521d1de4f307dfbc24a9c)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-19 10:05:471 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:375 INFO  HomePage :53 - Clicking on SignInHeader: [[ChromeDriver: chrome on WINDOWS (bc82b323e2be120dd362bfb9701d4c82)] -> xpath: //a[@class='login']]
2022-05-19 10:05:501 INFO  SignInPage :52 - Enter email: abcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (bc82b323e2be120dd362bfb9701d4c82)] -> xpath: //input[@id='email']]
2022-05-19 10:05:541 INFO  SignInPage :55 - Enter Password: 123456 to password field [[ChromeDriver: chrome on WINDOWS (bc82b323e2be120dd362bfb9701d4c82)] -> xpath: //input[@id='passwd']]
2022-05-19 10:05:597 INFO  SignInPage :61 - Clicking on SignIn: [[ChromeDriver: chrome on WINDOWS (bc82b323e2be120dd362bfb9701d4c82)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-19 10:05:618 INFO  SignInPage :81 - getting Error text from: [[ChromeDriver: chrome on WINDOWS (bc82b323e2be120dd362bfb9701d4c82)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-19 10:05:631 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:370 INFO  HomePage :53 - Clicking on SignInHeader: [[ChromeDriver: chrome on WINDOWS (bbc906cca6014ec292e2ba255a21aac5)] -> xpath: //a[@class='login']]
2022-05-19 10:05:485 INFO  SignInPage :52 - Enter email: prime1212@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (bbc906cca6014ec292e2ba255a21aac5)] -> xpath: //input[@id='email']]
2022-05-19 10:05:505 INFO  SignInPage :55 - Enter Password: Prime456 to password field [[ChromeDriver: chrome on WINDOWS (bbc906cca6014ec292e2ba255a21aac5)] -> xpath: //input[@id='passwd']]
2022-05-19 10:05:978 INFO  SignInPage :61 - Clicking on SignIn: [[ChromeDriver: chrome on WINDOWS (bbc906cca6014ec292e2ba255a21aac5)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-19 10:05:998 INFO  SignInPage :89 - getting signout from: [[ChromeDriver: chrome on WINDOWS (bbc906cca6014ec292e2ba255a21aac5)] -> xpath: //a[@title='Log me out']]
2022-05-19 10:05:876 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:435 INFO  HomePage :53 - Clicking on SignInHeader: [[ChromeDriver: chrome on WINDOWS (0e067db3dd1ec124ec4ded675caa83ca)] -> xpath: //a[@class='login']]
2022-05-19 10:05:569 INFO  SignInPage :52 - Enter email: prime1212@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (0e067db3dd1ec124ec4ded675caa83ca)] -> xpath: //input[@id='email']]
2022-05-19 10:05:614 INFO  SignInPage :55 - Enter Password: Prime456 to password field [[ChromeDriver: chrome on WINDOWS (0e067db3dd1ec124ec4ded675caa83ca)] -> xpath: //input[@id='passwd']]
2022-05-19 10:05:901 INFO  SignInPage :61 - Clicking on SignIn: [[ChromeDriver: chrome on WINDOWS (0e067db3dd1ec124ec4ded675caa83ca)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-19 10:05:778 INFO  SignInPage :86 - Clicking on SignOutLink[[ChromeDriver: chrome on WINDOWS (0e067db3dd1ec124ec4ded675caa83ca)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
2022-05-19 10:05:385 INFO  SignInPage :93 - getting signIn text from: [[ChromeDriver: chrome on WINDOWS (0e067db3dd1ec124ec4ded675caa83ca)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-19 10:05:282 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:609 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (867bc1bc514719f63651ad8bcab9d4cb)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 10:05:629 INFO  WomenCategoryPage :84 - getting Women text from: [[ChromeDriver: chrome on WINDOWS (867bc1bc514719f63651ad8bcab9d4cb)] -> xpath: //span[@class='category-name']]
2022-05-19 10:05:500 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 10:05:347 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (a12d554eb6036af7602596303091839c)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 10:05:561 INFO  WomenCategoryPage :56 - Clicking on Blouse: [[ChromeDriver: chrome on WINDOWS (a12d554eb6036af7602596303091839c)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[2]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 10:05:580 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (a12d554eb6036af7602596303091839c)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 10:05:680 INFO  ProductPage :78 - Enter Quantity: 2[[ChromeDriver: chrome on WINDOWS (a12d554eb6036af7602596303091839c)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 10:05:802 INFO  ProductPage :83 - Selecting Size: M from dropdown [[ChromeDriver: chrome on WINDOWS (a12d554eb6036af7602596303091839c)] -> xpath: //select[@id='group_1']]
2022-05-19 10:05:883 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (a12d554eb6036af7602596303091839c)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 10:05:910 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (a12d554eb6036af7602596303091839c)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 10:05:212 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 11:05:816 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (0053d87007d68b3c038b87b621304bb8)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 11:05:834 INFO  WomenCategoryPage :60 - Clicking on Printed Dress: [[ChromeDriver: chrome on WINDOWS (0053d87007d68b3c038b87b621304bb8)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[1]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 11:05:943 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (0053d87007d68b3c038b87b621304bb8)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 11:05:37 INFO  ProductPage :78 - Enter Quantity: 3[[ChromeDriver: chrome on WINDOWS (0053d87007d68b3c038b87b621304bb8)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 11:05:145 INFO  ProductPage :83 - Selecting Size: L from dropdown [[ChromeDriver: chrome on WINDOWS (0053d87007d68b3c038b87b621304bb8)] -> xpath: //select[@id='group_1']]
2022-05-19 11:05:218 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (0053d87007d68b3c038b87b621304bb8)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 11:05:251 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (0053d87007d68b3c038b87b621304bb8)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 11:05:392 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 11:05:869 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (d6c37d796127e5fbeb5053dcda4863b5)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 11:05:67 INFO  WomenCategoryPage :65 - Clicking on Printed Chiffon Dress: [[ChromeDriver: chrome on WINDOWS (d6c37d796127e5fbeb5053dcda4863b5)] -> xpath: //a[contains(text(),'Printed Chiffon Dress')]]
2022-05-19 11:05:90 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (d6c37d796127e5fbeb5053dcda4863b5)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 11:05:174 INFO  ProductPage :78 - Enter Quantity: 4[[ChromeDriver: chrome on WINDOWS (d6c37d796127e5fbeb5053dcda4863b5)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 11:05:223 INFO  ProductPage :83 - Selecting Size: S from dropdown [[ChromeDriver: chrome on WINDOWS (d6c37d796127e5fbeb5053dcda4863b5)] -> xpath: //select[@id='group_1']]
2022-05-19 11:05:284 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (d6c37d796127e5fbeb5053dcda4863b5)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 11:05:300 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (d6c37d796127e5fbeb5053dcda4863b5)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 11:05:435 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 11:05:13 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (4939bdb07070f5323e37ed2e376a9a07)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 11:05:704 INFO  WomenCategoryPage :69 - Clicking on Printed Summer Dress with Price tag $28.98: [[ChromeDriver: chrome on WINDOWS (4939bdb07070f5323e37ed2e376a9a07)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[3]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 11:05:737 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (4939bdb07070f5323e37ed2e376a9a07)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 11:05:254 INFO  ProductPage :78 - Enter Quantity: 2[[ChromeDriver: chrome on WINDOWS (4939bdb07070f5323e37ed2e376a9a07)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 11:05:720 INFO  ProductPage :83 - Selecting Size: M from dropdown [[ChromeDriver: chrome on WINDOWS (4939bdb07070f5323e37ed2e376a9a07)] -> xpath: //select[@id='group_1']]
2022-05-19 11:05:917 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (4939bdb07070f5323e37ed2e376a9a07)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 11:05:949 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (4939bdb07070f5323e37ed2e376a9a07)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 13:05:113 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:262 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (52ce7334146e613b7d5e2ee02140a9fe)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:303 INFO  WomenCategoryPage :84 - getting Women text from: [[ChromeDriver: chrome on WINDOWS (52ce7334146e613b7d5e2ee02140a9fe)] -> xpath: //span[@class='category-name']]
2022-05-19 13:05:214 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:215 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (5efc2d330ba4742fa93fd251c3af67ea)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:644 INFO  WomenCategoryPage :56 - Clicking on Blouse: [[ChromeDriver: chrome on WINDOWS (5efc2d330ba4742fa93fd251c3af67ea)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[2]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 13:05:669 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (5efc2d330ba4742fa93fd251c3af67ea)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:855 INFO  ProductPage :78 - Enter Quantity: 2[[ChromeDriver: chrome on WINDOWS (5efc2d330ba4742fa93fd251c3af67ea)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:12 INFO  ProductPage :83 - Selecting Size: M from dropdown [[ChromeDriver: chrome on WINDOWS (5efc2d330ba4742fa93fd251c3af67ea)] -> xpath: //select[@id='group_1']]
2022-05-19 13:05:91 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (5efc2d330ba4742fa93fd251c3af67ea)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 13:05:426 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (5efc2d330ba4742fa93fd251c3af67ea)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 13:05:933 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:95 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (ea1e527f14f6a46c03deff34ee2507ea)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:119 INFO  WomenCategoryPage :60 - Clicking on Printed Dress: [[ChromeDriver: chrome on WINDOWS (ea1e527f14f6a46c03deff34ee2507ea)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[1]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 13:05:515 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (ea1e527f14f6a46c03deff34ee2507ea)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:597 INFO  ProductPage :78 - Enter Quantity: 3[[ChromeDriver: chrome on WINDOWS (ea1e527f14f6a46c03deff34ee2507ea)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:721 INFO  ProductPage :83 - Selecting Size: L from dropdown [[ChromeDriver: chrome on WINDOWS (ea1e527f14f6a46c03deff34ee2507ea)] -> xpath: //select[@id='group_1']]
2022-05-19 13:05:792 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (ea1e527f14f6a46c03deff34ee2507ea)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 13:05:120 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (ea1e527f14f6a46c03deff34ee2507ea)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 13:05:522 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:827 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (a18ff08ded79498abdda30169eadc81e)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
